"prec","cellID_prec","raster_nr","link_prec"
0,457082,60,"2010/RW2017.002_201005.tar.gz"
0,457083,60,"2010/RW2017.002_201005.tar.gz"
0,457085,60,"2010/RW2017.002_201005.tar.gz"
0,422602,61,"2010/RW2017.002_201005.tar.gz"
0,422604,61,"2010/RW2017.002_201005.tar.gz"
0,422606,61,"2010/RW2017.002_201005.tar.gz"
0,422607,61,"2010/RW2017.002_201005.tar.gz"
0,423929,61,"2010/RW2017.002_201005.tar.gz"
0,423930,61,"2010/RW2017.002_201005.tar.gz"
0,423932,61,"2010/RW2017.002_201005.tar.gz"
0,423928,61,"2010/RW2017.002_201005.tar.gz"
0,423931,61,"2010/RW2017.002_201005.tar.gz"
0,423933,61,"2010/RW2017.002_201005.tar.gz"
0,425254,61,"2010/RW2017.002_201005.tar.gz"
